rank,title,hot_value,category,topic_flag,subject_label,word_scheme,url,crawl_time
20,鹿哈向女友求婚成功,846166,网红,1,,#鹿哈向女友求婚成功#,https://s.weibo.com/weibo?q=鹿哈向女友求婚成功,2025-01-17 16:12:33
21,TikTok日活降至8220万,281167,互联网,1,,#TikTok日活降至8220万#,https://s.weibo.com/weibo?q=TikTok日活降至8220万,2025-01-17 16:12:33
22,因吵架妻子胎停丈夫崩溃大哭,245002,民生新闻,1,,#因吵架妻子胎停丈夫崩溃大哭#,https://s.weibo.com/weibo?q=因吵架妻子胎停丈夫崩溃大哭,2025-01-17 16:12:33
23,贾玲说是观众救了我,204976,作品衍生,1,,#贾玲说是观众救了我#,https://s.weibo.com/weibo?q=贾玲说是观众救了我,2025-01-17 16:12:33
24,关晓彤吃完糖葫芦快乐的撒欢儿了,199419,艺人,1,,#关晓彤吃完糖葫芦快乐的撒欢儿了#,https://s.weibo.com/weibo?q=关晓彤吃完糖葫芦快乐的撒欢儿了,2025-01-17 16:12:33
25,白月梵星开分5.9,194529,剧集,1,剧集,#白月梵星开分5.9#,https://s.weibo.com/weibo?q=白月梵星开分5.9,2025-01-17 16:12:33
26,卢昱晓不语只是一味剧宣,162283,剧集,0,,卢昱晓不语只是一味剧宣,https://s.weibo.com/weibo?q=卢昱晓不语只是一味剧宣,2025-01-17 16:12:33
27,九尾春节上分妆造,159808,电竞,1,,#九尾春节上分妆造#,https://s.weibo.com/weibo?q=九尾春节上分妆造,2025-01-17 16:12:33
28,千万不要给老外看甄嬛传,158046,剧集,0,剧集,千万不要给老外看甄嬛传,https://s.weibo.com/weibo?q=千万不要给老外看甄嬛传,2025-01-17 16:12:33
29,全力捣毁境外电诈窝点,153131,民生新闻,1,,#全力捣毁境外电诈窝点#,https://s.weibo.com/weibo?q=全力捣毁境外电诈窝点,2025-01-17 16:12:33
30,学8年中医外国人因TikTok难民破防了,157754,幽默,0,,学8年中医外国人因TikTok难民破防了,https://s.weibo.com/weibo?q=学8年中医外国人因TikTok难民破防了,2025-01-17 16:12:33
31,男孩未完成作业被批评举报父亲藏罂粟壳,147454,民生新闻,1,,#男孩未完成作业被批评举报父亲藏罂粟壳#,https://s.weibo.com/weibo?q=男孩未完成作业被批评举报父亲藏罂粟壳,2025-01-17 16:12:33
32,盒子灯是非遗版惊喜盲盒,146777,正能量,1,,#盒子灯是非遗版惊喜盲盒#,https://s.weibo.com/weibo?q=盒子灯是非遗版惊喜盲盒,2025-01-17 16:12:33
33,挖出一个藏在缅甸贩运人口的犯罪集团,143121,国际时政,1,,#挖出一个藏在缅甸贩运人口的犯罪集团#,https://s.weibo.com/weibo?q=挖出一个藏在缅甸贩运人口的犯罪集团,2025-01-17 16:12:33
34,aespa球服,139934,音乐,0,音乐,aespa球服,https://s.weibo.com/weibo?q=aespa球服,2025-01-17 16:12:33
35,TTG久哲正式连接,133260,电竞,1,,#TTG久哲正式连接#,https://s.weibo.com/weibo?q=TTG久哲正式连接,2025-01-17 16:12:33
36,我国60岁以上人口首次突破3亿,130298,民生新闻,1,,#我国60岁以上人口首次突破3亿#,https://s.weibo.com/weibo?q=我国60岁以上人口首次突破3亿,2025-01-17 16:12:33
37,新春南宁老友记,23752,民生新闻,1,,#新春南宁老友记#,https://s.weibo.com/weibo?q=新春南宁老友记,2025-01-17 16:12:33
38,人体最大免疫器官竟是它,128919,健康医疗,1,,#人体最大免疫器官竟是它#,https://s.weibo.com/weibo?q=人体最大免疫器官竟是它,2025-01-17 16:12:33
39,赵明因身体原因辞职,128363,财经,1,,#赵明因身体原因辞职#,https://s.weibo.com/weibo?q=赵明因身体原因辞职,2025-01-17 16:12:33
40,2024年出生人口回升,118908,民生新闻,1,,#2024年出生人口回升#,https://s.weibo.com/weibo?q=2024年出生人口回升,2025-01-17 16:12:33
41,中泰警方已联手抓获12名犯罪嫌疑人,370838,国内时政,1,,#中泰警方已联手抓获12名犯罪嫌疑人#,https://s.weibo.com/weibo?q=中泰警方已联手抓获12名犯罪嫌疑人,2025-01-17 16:12:33
42,李现三年三部湖南卫视上星剧,117472,剧集,0,,李现三年三部湖南卫视上星剧,https://s.weibo.com/weibo?q=李现三年三部湖南卫视上星剧,2025-01-17 16:12:33
43,手机购新补贴无需交旧手机,114384,民生新闻,1,,#手机购新补贴无需交旧手机#,https://s.weibo.com/weibo?q=手机购新补贴无需交旧手机,2025-01-17 16:12:33
44,吴谨言月色雪色绝色,114002,作品衍生,1,,#吴谨言月色雪色绝色#,https://s.weibo.com/weibo?q=吴谨言月色雪色绝色,2025-01-17 16:12:33
45,2024年中国GDP同比增长5%,111755,国内时政,1,,#2024年中国GDP同比增长5%#,https://s.weibo.com/weibo?q=2024年中国GDP同比增长5%,2025-01-17 16:12:33
46,肖战全情投入塑造角色,111265,电影,1,电影,#肖战全情投入塑造角色#,https://s.weibo.com/weibo?q=肖战全情投入塑造角色,2025-01-17 16:12:33
47,16个外甥又来舅舅家过寒假了,110409,民生新闻,1,,#16个外甥又来舅舅家过寒假了#,https://s.weibo.com/weibo?q=16个外甥又来舅舅家过寒假了,2025-01-17 16:12:33
48,人民网评大奉打更人,109979,剧集,1,剧集,#人民网评大奉打更人#,https://s.weibo.com/weibo?q=人民网评大奉打更人,2025-01-17 16:12:33
49,山东省考成绩,106632,教育,1,,#山东省考成绩#,https://s.weibo.com/weibo?q=山东省考成绩,2025-01-17 16:12:33
