rank,title,hot_value,category,topic_flag,subject_label,word_scheme,url,crawl_time
22,因吵架妻子胎停丈夫崩溃大哭,302933,民生新闻,1,,#因吵架妻子胎停丈夫崩溃大哭#,https://s.weibo.com/weibo?q=因吵架妻子胎停丈夫崩溃大哭,2025-01-17 15:32:18
23,aespa球服,217848,音乐,0,音乐,aespa球服,https://s.weibo.com/weibo?q=aespa球服,2025-01-17 15:32:18
24,李现三年三部湖南卫视上星剧,211611,剧集,0,,李现三年三部湖南卫视上星剧,https://s.weibo.com/weibo?q=李现三年三部湖南卫视上星剧,2025-01-17 15:32:18
25,我国2024年出生954万人,176398,民生新闻,1,,#我国2024年出生954万人#,https://s.weibo.com/weibo?q=我国2024年出生954万人,2025-01-17 15:32:18
26,全力捣毁境外电诈窝点,174607,民生新闻,1,,#全力捣毁境外电诈窝点#,https://s.weibo.com/weibo?q=全力捣毁境外电诈窝点,2025-01-17 15:32:18
27,2024年中国GDP同比增长5%,165669,国内时政,1,,#2024年中国GDP同比增长5%#,https://s.weibo.com/weibo?q=2024年中国GDP同比增长5%,2025-01-17 15:32:18
28,16个外甥又来舅舅家过寒假了,155313,民生新闻,1,,#16个外甥又来舅舅家过寒假了#,https://s.weibo.com/weibo?q=16个外甥又来舅舅家过寒假了,2025-01-17 15:32:18
29,卢昱晓不语只是一味剧宣,132704,剧集,0,,卢昱晓不语只是一味剧宣,https://s.weibo.com/weibo?q=卢昱晓不语只是一味剧宣,2025-01-17 15:32:18
30,全力解救在泰缅边境失联被困中国公民,147353,国内时政,1,,#全力解救在泰缅边境失联被困中国公民#,https://s.weibo.com/weibo?q=全力解救在泰缅边境失联被困中国公民,2025-01-17 15:32:18
31,人体最大免疫器官竟是它,140162,健康医疗,1,,#人体最大免疫器官竟是它#,https://s.weibo.com/weibo?q=人体最大免疫器官竟是它,2025-01-17 15:32:18
32,养了40年的蜡烛居然如此壮观,131911,情感,1,,#养了40年的蜡烛居然如此壮观#,https://s.weibo.com/weibo?q=养了40年的蜡烛居然如此壮观,2025-01-17 15:32:18
33,贾玲说是观众救了我,127997,作品衍生,1,,#贾玲说是观众救了我#,https://s.weibo.com/weibo?q=贾玲说是观众救了我,2025-01-17 15:32:18
34,我国60岁以上人口首次突破3亿,127015,民生新闻,1,,#我国60岁以上人口首次突破3亿#,https://s.weibo.com/weibo?q=我国60岁以上人口首次突破3亿,2025-01-17 15:32:18
35,2024年出生人口回升,125966,民生新闻,1,,#2024年出生人口回升#,https://s.weibo.com/weibo?q=2024年出生人口回升,2025-01-17 15:32:18
36,杨超越电影无名之辈2出场镜头,123914,电影,1,电影,#杨超越电影无名之辈2出场镜头#,https://s.weibo.com/weibo?q=杨超越电影无名之辈2出场镜头,2025-01-17 15:32:18
37,王栎鑫又哭成悲伤蛙,123213,综艺,0,综艺,王栎鑫又哭成悲伤蛙,https://s.weibo.com/weibo?q=王栎鑫又哭成悲伤蛙,2025-01-17 15:32:18
38,小车遭重卡撞击人员毫发无伤,121287,民生新闻,1,,#小车遭重卡撞击人员毫发无伤#,https://s.weibo.com/weibo?q=小车遭重卡撞击人员毫发无伤,2025-01-17 15:32:18
39,冰雪大世界偶遇虞书欣林一,119859,剧集,1,,#冰雪大世界偶遇虞书欣林一#,https://s.weibo.com/weibo?q=冰雪大世界偶遇虞书欣林一,2025-01-17 15:32:18
40,吴谨言月色雪色绝色,119017,作品衍生,1,,#吴谨言月色雪色绝色#,https://s.weibo.com/weibo?q=吴谨言月色雪色绝色,2025-01-17 15:32:18
41,丁程鑫彩排图,118856,演出,1,演出,#丁程鑫彩排图#,https://s.weibo.com/weibo?q=丁程鑫彩排图,2025-01-17 15:32:18
42,朴彩英否认恋情传闻,113910,艺人,1,,#朴彩英否认恋情传闻#,https://s.weibo.com/weibo?q=朴彩英否认恋情传闻,2025-01-17 15:32:18
43,向佐为妈妈和郭碧婷庆生,113864,艺人,0,,向佐为妈妈和郭碧婷庆生,https://s.weibo.com/weibo?q=向佐为妈妈和郭碧婷庆生,2025-01-17 15:32:18
44,D社曝金敏喜怀孕,113605,艺人,1,,#D社曝金敏喜怀孕#,https://s.weibo.com/weibo?q=D社曝金敏喜怀孕,2025-01-17 15:32:18
45,TTG久哲正式连接,113188,电竞,1,,#TTG久哲正式连接#,https://s.weibo.com/weibo?q=TTG久哲正式连接,2025-01-17 15:32:18
46,国防部新春祝福,100178,正能量,1,,#国防部新春祝福#,https://s.weibo.com/weibo?q=国防部新春祝福,2025-01-17 15:32:18
47,美网络攻击我国某先进材料设计研究院,97882,国际时政,1,,#美网络攻击我国某先进材料设计研究院#,https://s.weibo.com/weibo?q=美网络攻击我国某先进材料设计研究院,2025-01-17 15:32:18
48,韩安冉说外国主播干不过中国主播,96436,网红,1,,#韩安冉说外国主播干不过中国主播#,https://s.weibo.com/weibo?q=韩安冉说外国主播干不过中国主播,2025-01-17 15:32:18
49,盒子灯是非遗版惊喜盲盒,92949,正能量,1,,#盒子灯是非遗版惊喜盲盒#,https://s.weibo.com/weibo?q=盒子灯是非遗版惊喜盲盒,2025-01-17 15:32:18
